,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,date
50,Utah,US,2021-01-30 05:30:40,40.15,-111.8624,343962,1655,301462.0,40845.0,49.0,10728.836747081528,2586391.0,,0.48115780231537203,84000049.0,USA,80674.51289131049,,2021-01-29
51,Vermont,US,2021-01-30 05:30:40,44.0459,-72.7107,11658,172,7926.0,3560.0,50.0,1868.3021655830469,881432.0,,1.47538171212901,84000050.0,USA,141257.61832339992,,2021-01-29
52,Virgin Islands,US,2021-01-30 05:30:40,18.3358,-64.8963,2398,24,2283.0,91.0,78.0,2235.522243353097,41488.0,,1.0008340283569641,850.0,VIR,38676.958645635226,,2021-01-29
53,Virginia,US,2021-01-30 05:30:40,37.7693,-78.17,497912,6379,38947.0,452586.0,51.0,5833.4121217467855,5180202.0,,1.2811500827455449,84000051.0,USA,60689.94750055621,,2021-01-29
54,Washington,US,2021-01-30 05:30:40,47.4009,-121.4905,309801,4285,,305516.0,53.0,4068.356574412799,4495463.0,,1.383145954984006,84000053.0,USA,59035.143369709855,,2021-01-29
55,West Virginia,US,2021-01-30 05:30:40,38.4912,-80.9545,119467,2006,94891.0,22570.0,54.0,6666.138436188548,1922809.0,,1.6791247792277366,84000054.0,USA,107290.80817589184,,2021-01-29
56,Wisconsin,US,2021-01-30 05:30:40,44.2685,-89.6165,589384,6390,513809.0,69185.0,55.0,10122.639432237444,6124411.0,,1.084182807812903,84000055.0,USA,105186.43921081805,,2021-01-29
57,Wyoming,US,2021-01-30 05:30:40,42.756,-107.3025,51690,596,49785.0,1309.0,56.0,8931.178608021646,634985.0,,1.1530276649255176,84000056.0,USA,109714.92451953233,,2021-01-29
0,Alabama,US,2021-01-31 05:30:41,32.3182,-86.9023,455582,7566,242143.0,205873.0,1.0,9291.552327721674,2127308.0,,1.6607328647751671,84000001.0,USA,43386.247918444846,,2021-01-30
1,Alaska,US,2021-01-31 05:30:41,61.3707,-152.4044,54218,262,,53954.0,2.0,7411.164043223586,1495885.0,,0.4832521764792681,84000002.0,USA,204482.9778072436,,2021-01-30
2,American Samoa,US,2021-01-31 05:30:41,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-01-30
3,Arizona,US,2021-01-31 05:30:41,33.7298,-111.4312,753379,13098,102678.0,637603.0,4.0,10350.436759665201,6643932.0,,1.7385671753526446,84000004.0,USA,47262.821181260384,,2021-01-30
4,Arkansas,US,2021-01-31 05:30:41,34.9697,-92.3731,294387,4838,271911.0,17638.0,5.0,9755.007283441866,2420194.0,,1.6434149605791015,84000005.0,USA,80197.18974459574,,2021-01-30
5,California,US,2021-01-31 08:30:39,36.1162,-119.6816,3310949,40976,,3270247.0,6.0,8379.556371708066,41980456.0,,1.2293152205002251,84000006.0,USA,106246.7581234293,,2021-01-30
6,Colorado,US,2021-01-31 05:30:41,39.0598,-105.3111,395019,5620,20970.0,368429.0,8.0,6859.4740234662595,5426059.0,,1.422716375668006,84000008.0,USA,94223.08992806757,,2021-01-30
7,Connecticut,US,2021-01-31 05:30:41,41.5978,-72.7554,250023,7046,9800.0,233177.0,9.0,7012.703325146053,5708292.0,,2.818140731052744,84000009.0,USA,160107.50326691792,,2021-01-30
8,Delaware,US,2021-01-31 05:30:41,39.3185,-75.5071,77551,1301,,76470.0,10.0,7964.044676122758,1221186.0,,1.3939214194530052,84000010.0,USA,125408.82595782961,,2021-01-30
9,Diamond Princess,US,2021-01-31 05:30:41,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,2021-01-30
10,District of Columbia,US,2021-01-31 05:30:41,38.8974,-77.0268,36662,909,25722.0,10031.0,11.0,5194.764710966647,1092609.0,,2.4794064699143528,84000011.0,USA,154815.5222324084,,2021-01-30
11,Florida,US,2021-01-31 05:30:41,27.7663,-81.6868,1713589,26360,,1687229.0,12.0,7978.442980282327,19027767.0,,1.5382918541143764,84000012.0,USA,88592.97885992365,,2021-01-30
12,Georgia,US,2021-01-31 05:30:41,33.0406,-83.6431,905858,14196,,891662.0,13.0,8531.806635188219,6425042.0,,1.5671330385115547,84000013.0,USA,60514.13794100508,,2021-01-30
13,Grand Princess,US,2021-01-31 05:30:41,,,103,3,,100.0,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-01-30
14,Guam,US,2021-01-31 05:30:41,13.4443,144.7937,7579,129,7355.0,95.0,66.0,4614.897490698963,106129.0,,1.7020715133922681,316.0,GUM,64622.56970449799,,2021-01-30
15,Hawaii,US,2021-01-31 05:30:41,21.0943,-157.4983,26545,407,,25588.0,15.0,1835.9004203769837,982906.0,,1.5618988997460952,84000015.0,USA,69420.54083984993,,2021-01-30
16,Idaho,US,2021-01-31 05:30:41,44.2405,-114.4788,162683,1725,81034.0,79924.0,16.0,9103.362216819198,601646.0,,1.0603443506697074,84000016.0,USA,33666.710500177665,,2021-01-30
17,Illinois,US,2021-01-31 05:30:41,40.3495,-88.9861,1123873,21213,,1102660.0,17.0,8842.675413423216,15952421.0,,1.8871460597147056,84000017.0,USA,125888.93892992965,,2021-01-30
18,Indiana,US,2021-01-31 05:30:41,39.8494,-86.2583,624959,11262,404922.0,210070.0,18.0,9283.105614954,6976408.0,,1.5948246204951044,84000018.0,USA,103627.16958554082,,2021-01-30
19,Iowa,US,2021-01-31 05:30:41,42.0115,-93.2105,319110,4651,281466.0,32993.0,19.0,10114.197149350091,1251252.0,,1.4574911472532983,84000019.0,USA,39658.4544875391,,2021-01-30
20,Kansas,US,2021-01-31 05:30:41,38.5266,-96.7265,276956,3802,5647.0,267542.0,20.0,9506.561942859576,1168723.0,,1.3601438495645517,84000020.0,USA,40116.61633452487,,2021-01-30
21,Kentucky,US,2021-01-31 05:30:41,37.6681,-84.6701,361115,3714,43298.0,314103.0,21.0,8082.843126611997,3590222.0,,1.0284812317405811,84000021.0,USA,80359.99948966721,,2021-01-30
22,Louisiana,US,2021-01-31 05:30:41,31.1695,-91.8678,397276,8801,344321.0,44154.0,22.0,8545.786283496322,4964052.0,,2.2153364411643293,84000022.0,USA,106781.50075051724,,2021-01-30
23,Maine,US,2021-01-31 05:30:41,44.6939,-69.3819,39168,590,12398.0,26180.0,23.0,2913.826092907964,1376441.0,,1.5063316993464049,84000023.0,USA,102397.61287654033,,2021-01-30
24,Maryland,US,2021-01-31 05:30:41,39.0639,-76.8021,352726,7107,9491.0,336128.0,24.0,5834.347831840258,6966924.0,,2.014878404200428,84000024.0,USA,115238.05428008098,,2021-01-30
25,Massachusetts,US,2021-01-31 05:30:41,42.2302,-71.5301,521360,14531,389717.0,117112.0,25.0,7564.160653974325,13538980.0,,2.7871336504526623,84000025.0,USA,196430.52748761952,,2021-01-30
26,Michigan,US,2021-01-31 05:30:41,43.3266,-84.5361,610138,15525,481801.0,112812.0,26.0,6109.409597033381,9366357.0,,2.544506324798652,84000026.0,USA,93786.83403597347,,2021-01-30
27,Minnesota,US,2021-01-31 05:30:41,45.6945,-93.9002,460819,6255,444782.0,9782.0,27.0,8171.082794054649,6210344.0,,1.3573659072217077,84000027.0,USA,110119.66738255262,,2021-01-30
28,Mississippi,US,2021-01-31 05:30:41,32.7416,-89.6787,274190,6018,222812.0,45360.0,28.0,9212.912391147083,1568678.0,,2.1948284036616945,84000028.0,USA,52708.31534308262,,2021-01-30
29,Missouri,US,2021-01-31 05:30:41,38.4561,-92.2884,531550,7070,,465902.0,29.0,7705.866366171627,4143475.0,,1.4885546219198125,84000029.0,USA,67511.58628663342,,2021-01-30
30,Montana,US,2021-01-31 05:30:41,46.9219,-110.4544,93762,1232,88822.0,3708.0,30.0,8772.822793882358,952960.0,,1.3139651457946715,84000030.0,USA,89163.51197348748,,2021-01-30
31,Nebraska,US,2021-01-31 05:30:41,41.1254,-98.2681,190570,1920,135957.0,52693.0,31.0,9851.592838739294,2090962.0,,1.007503804376345,84000031.0,USA,108093.12203009913,,2021-01-30
32,Nevada,US,2021-01-31 05:30:41,38.3135,-117.0554,277349,4264,,273085.0,32.0,9004.381596256813,2479193.0,,1.5374131509397906,84000032.0,USA,80489.20249493858,,2021-01-30
33,New Hampshire,US,2021-01-31 05:30:41,43.4525,-71.5639,65655,1042,59082.0,5238.0,33.0,4807.050910083099,1254902.0,,1.594198463939292,84000033.0,USA,92291.81789365533,,2021-01-30
34,New Jersey,US,2021-01-31 05:30:41,40.2989,-74.521,692543,21455,67296.0,603792.0,34.0,7796.984752634204,9403688.0,,3.0980025789012378,84000034.0,USA,105871.27724131098,,2021-01-30
35,New Mexico,US,2021-01-31 05:30:41,34.8405,-106.2485,173539,3265,102298.0,67976.0,35.0,8276.259055936369,2328334.0,,1.8814214672206249,84000035.0,USA,111040.719104896,,2021-01-30
36,New York,US,2021-01-31 05:30:41,42.1657,-74.9481,1408698,43453,126842.0,1238403.0,36.0,7241.337460015675,31918685.0,,3.0846214021742058,84000036.0,USA,164076.30973064518,,2021-01-30
37,North Carolina,US,2021-01-31 05:30:41,35.6301,-79.8064,752627,9287,635543.0,107797.0,37.0,7176.019947971431,8882652.0,,1.23394457015228,84000037.0,USA,84692.79994324988,,2021-01-30
38,North Dakota,US,2021-01-31 05:30:41,47.5289,-99.78399999999999,97561,1447,95108.0,1006.0,38.0,12802.2391878876,1344399.0,,1.4831746292063428,84000038.0,USA,176415.960906068,,2021-01-30
39,Northern Mariana Islands,US,2021-01-31 05:30:41,15.0979,145.6739,132,2,29.0,101.0,69.0,239.37327723777744,17561.0,,1.5151515151515151,580.0,MNP,31845.713042216743,,2021-01-30
40,Ohio,US,2021-01-31 05:30:41,40.3888,-82.7649,892781,17093,775893.0,105767.0,39.0,7637.722322505582,9033143.0,,1.2456582297338317,84000039.0,USA,77278.34478274632,,2021-01-30
41,Oklahoma,US,2021-01-31 05:30:41,35.5653,-96.9289,387307,3504,354223.0,28863.0,40.0,9769.846683233209,3181931.0,,0.9063866111384152,84000040.0,USA,80413.30098198849,,2021-01-30
42,Oregon,US,2021-01-31 05:30:41,44.571999999999996,-122.0709,142416,1957,,140459.0,41.0,3376.5974502440527,3162750.0,,1.3741433546792494,84000041.0,USA,74986.89463093597,,2021-01-30
43,Pennsylvania,US,2021-01-31 05:30:41,40.5908,-77.2098,842475,21562,688175.0,132738.0,42.0,6580.813340801967,9173901.0,,2.559363779340633,84000042.0,USA,34864.63704975844,,2021-01-30
44,Puerto Rico,US,2021-01-31 05:30:41,18.2208,-66.5901,93406,1823,78813.0,12770.0,72.0,2924.700988886224,399378.0,,1.9516947519431296,630.0,PRI,12505.205570727814,,2021-01-30
45,Rhode Island,US,2021-01-31 05:30:41,41.6809,-71.5118,114438,2333,6941.0,105343.0,44.0,10802.549839006722,2497271.0,,1.882241912651392,84000044.0,USA,235733.71117116828,,2021-01-30
46,South Carolina,US,2021-01-31 05:30:41,33.8569,-80.945,439785,7014,194982.0,237789.0,45.0,8541.647487120084,4188261.0,,1.5948702206760121,84000045.0,USA,81345.76906000217,,2021-01-30
47,South Dakota,US,2021-01-31 05:30:41,44.2998,-99.4388,108070,1775,103401.0,2894.0,46.0,12216.006393423906,401617.0,,1.6424539650226704,84000046.0,USA,45397.94429265966,,2021-01-30
48,Tennessee,US,2021-01-31 05:30:41,35.7478,-86.6923,724742,9574,680847.0,34321.0,47.0,10612.44009890508,6404722.0,,1.3210218256979724,84000047.0,USA,93784.72418479892,,2021-01-30
49,Texas,US,2021-01-31 05:30:41,31.0545,-97.5635,2363266,36924,1932694.0,393648.0,48.0,8150.350734299123,17263046.0,,1.5624140490321443,84000048.0,USA,59536.201021103654,,2021-01-30
50,Utah,US,2021-01-31 05:30:41,40.15,-111.8624,345430,1663,304074.0,39693.0,49.0,10774.626492299649,2598403.0,,0.4814289436354688,84000049.0,USA,81049.19028883099,,2021-01-30
51,Vermont,US,2021-01-31 05:30:41,44.0459,-72.7107,11831,173,8095.0,3563.0,50.0,1896.0270132967087,889677.0,,1.4622601639759951,84000050.0,USA,142578.95571877068,,2021-01-30
52,Virgin Islands,US,2021-01-31 05:30:41,18.3358,-64.8963,2398,24,2283.0,91.0,78.0,2235.522243353097,41488.0,,1.0008340283569641,850.0,VIR,38676.958645635226,,2021-01-30
53,Virginia,US,2021-01-31 05:30:41,37.7693,-78.17,502221,6449,39192.0,456580.0,51.0,5883.89528510217,5210235.0,,1.284096045366482,84000051.0,USA,61041.806596646325,,2021-01-30
54,Washington,US,2021-01-31 05:30:41,47.4009,-121.4905,311597,4285,,307312.0,53.0,4091.941935362716,4524221.0,,1.3751737019290944,84000053.0,USA,59412.798052448015,,2021-01-30
55,West Virginia,US,2021-01-31 05:30:41,38.4912,-80.9545,120340,2015,96518.0,21807.0,54.0,6714.850958096628,1936860.0,,1.6744224696692704,84000054.0,USA,108074.83984293696,,2021-01-30
56,Wisconsin,US,2021-01-31 05:30:41,44.2685,-89.6165,590997,6430,515745.0,68822.0,55.0,10150.342623033595,6154838.0,,1.087991986422943,84000055.0,USA,105709.02134742963,,2021-01-30
57,Wyoming,US,2021-01-31 05:30:41,42.756,-107.3025,51704,596,49981.0,1127.0,56.0,8933.597576884333,634985.0,,1.1527154572180105,84000056.0,USA,109714.92451953233,,2021-01-30
0,Alabama,US,2021-02-01 05:30:44,32.3182,-86.9023,459639,7688,242143.0,209808.0,1.0,9374.294463700637,2140705.0,,1.6726169885497095,84000001.0,USA,43659.47848184394,,2021-01-31
1,Alaska,US,2021-02-01 05:30:44,61.3707,-152.4044,54350,262,,54089.0,2.0,7429.618136956715,1500325.0,,0.4820518481720668,84000002.0,USA,205089.9124455775,,2021-01-31
2,American Samoa,US,2021-02-01 05:30:44,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,,2021-01-31
3,Arizona,US,2021-02-01 05:30:44,33.7298,-111.4312,758404,13120,103439.0,641845.0,4.0,10419.473651743843,6698752.0,,1.7299486817052652,84000004.0,USA,47498.97543756682,,2021-01-31
4,Arkansas,US,2021-02-01 05:30:44,34.9697,-92.3731,295268,4868,273216.0,17184.0,5.0,9784.200696930617,2431538.0,,1.6486717151875585,84000005.0,USA,80573.09222202635,,2021-01-31
5,California,US,2021-02-01 08:30:40,36.1162,-119.6816,3324264,41211,,3283336.0,6.0,8413.254804722073,42279018.0,,1.2311898212656998,84000006.0,USA,107002.37746684108,,2021-01-31
6,Colorado,US,2021-02-01 05:30:44,39.0598,-105.3111,396185,5640,20970.0,369575.0,8.0,6879.721522222932,5452050.0,,1.4235773691583478,84000008.0,USA,94674.42160918648,,2021-01-31
7,Connecticut,US,2021-02-01 05:30:44,41.5978,-72.7554,250023,7046,9800.0,233177.0,9.0,7012.703325146053,5708292.0,,2.818140731052744,84000009.0,USA,160107.50326691792,,2021-01-31
8,Delaware,US,2021-02-01 05:30:44,39.3185,-75.5071,78071,1305,,76981.0,10.0,8017.445705530293,1230883.0,,1.3961650292682302,84000010.0,USA,126404.65246199285,,2021-01-31
9,Diamond Princess,US,2021-02-01 05:30:44,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,2021-01-31
10,District of Columbia,US,2021-02-01 05:30:44,38.8974,-77.0268,36872,913,25810.0,10149.0,11.0,5224.520332299444,1100466.0,,2.4761336515513133,84000011.0,USA,155928.80755055975,,2021-01-31
11,Florida,US,2021-02-01 05:30:44,27.7663,-81.6868,1721377,26479,,1694898.0,12.0,8014.70378373662,19157510.0,,1.5382452536544868,84000012.0,USA,89197.06019307341,,2021-01-31
12,Georgia,US,2021-02-01 05:30:44,33.0406,-83.6431,909445,14198,,895247.0,13.0,8565.59072761818,6452746.0,,1.5611719235357828,84000013.0,USA,60775.06754699327,,2021-01-31
13,Grand Princess,US,2021-02-01 05:30:44,,,103,3,,100.0,99999.0,,,,2.912621359223301,84099999.0,USA,,,2021-01-31
14,Guam,US,2021-02-01 05:30:44,13.4443,144.7937,7579,129,7355.0,95.0,66.0,4614.897490698963,106130.0,,1.7020715133922681,316.0,GUM,64623.17861035506,,2021-01-31
15,Hawaii,US,2021-02-01 05:30:44,21.0943,-157.4983,26596,410,,25663.0,15.0,1841.4093929394749,987475.0,,1.5687327401043265,84000015.0,USA,69743.23950187588,,2021-01-31
16,Idaho,US,2021-02-01 05:30:44,44.2405,-114.4788,162683,1725,81591.0,79367.0,16.0,9103.362216819198,603115.0,,1.0603443506697074,84000016.0,USA,33748.912322719094,,2021-01-31
17,Illinois,US,2021-02-01 05:30:44,40.3495,-88.9861,1126301,21253,,1105048.0,17.0,8888.233190793968,16039292.0,,1.8869733756784377,84000017.0,USA,126574.48365156045,,2021-01-31
18,Indiana,US,2021-02-01 05:30:44,39.8494,-86.2583,626682,11296,405459.0,211249.0,18.0,9308.698959436702,7014523.0,,1.59155680233356,84000018.0,USA,104193.32763833145,,2021-01-31
19,Iowa,US,2021-02-01 05:30:44,42.0115,-93.2105,319408,4901,282324.0,32183.0,19.0,10123.642264672415,1253688.0,,1.5344011421129091,84000019.0,USA,39735.66355104641,,2021-01-31
20,Kansas,US,2021-02-01 05:30:44,38.5266,-96.7265,276956,3804,5647.0,267542.0,20.0,9506.561942859576,1168723.0,,1.3601438495645517,84000020.0,USA,40116.61633452487,,2021-01-31
21,Kentucky,US,2021-02-01 05:30:44,37.6681,-84.6701,362881,3745,43380.0,315756.0,21.0,8122.371534353566,3590222.0,,1.0320187609712277,84000021.0,USA,80359.99948966721,,2021-01-31
22,Louisiana,US,2021-02-01 05:30:44,31.1695,-91.8678,400626,8859,344321.0,47446.0,22.0,8617.847983799671,5007448.0,,2.2112893321951157,84000022.0,USA,107714.99016734233,,2021-01-31
23,Maine,US,2021-02-01 05:30:44,44.6939,-69.3819,39324,590,12409.0,26325.0,23.0,2925.431405165257,1376597.0,,1.5003560166819243,84000023.0,USA,102409.2181887976,,2021-01-31
24,Maryland,US,2021-02-01 05:30:44,39.0639,-76.8021,354473,7127,9499.0,337847.0,24.0,5863.244498551032,7013154.0,,2.0105903693652265,84000024.0,USA,116002.73252967409,,2021-01-31
25,Massachusetts,US,2021-02-01 05:30:44,42.2302,-71.5301,524025,14577,389717.0,119731.0,25.0,7602.825852959368,13632898.0,,2.7817375125232573,84000025.0,USA,197793.1384288117,,2021-01-31
26,Michigan,US,2021-02-01 05:30:44,43.3266,-84.5361,610138,15525,481801.0,112812.0,26.0,6109.409597033381,9366357.0,,2.544506324798652,84000026.0,USA,93786.83403597347,,2021-01-31
27,Minnesota,US,2021-02-01 05:30:44,45.6945,-93.9002,461807,6268,446137.0,9402.0,27.0,8188.601667626541,6236640.0,,1.3572769576901174,84000027.0,USA,110585.93894069684,,2021-01-31
28,Mississippi,US,2021-02-01 05:30:44,32.7416,-89.6787,275001,6045,222812.0,46144.0,28.0,9240.1623709028,1569489.0,,2.1981738248224554,84000028.0,USA,52735.56532283834,,2021-01-31
29,Missouri,US,2021-02-01 05:30:44,38.4561,-92.2884,532747,7071,,466936.0,29.0,7722.7301077910815,4156792.0,,1.4855151199319798,84000029.0,USA,67728.56642880372,,2021-01-31
30,Montana,US,2021-02-01 05:30:44,46.9219,-110.4544,93949,1233,89073.0,3643.0,30.0,8790.319411514833,956488.0,,1.3124141821626627,84000030.0,USA,89493.60858850014,,2021-01-31
31,Nebraska,US,2021-02-01 05:30:44,41.1254,-98.2681,190713,1920,136686.0,52107.0,31.0,9858.985281285024,2100123.0,,1.006748360101304,84000031.0,USA,108566.7036116476,,2021-01-31
32,Nevada,US,2021-02-01 05:30:44,38.3135,-117.0554,278308,4270,,274038.0,32.0,9035.516382936448,2488049.0,,1.534271382784541,84000032.0,USA,80776.72039987585,,2021-01-31
33,New Hampshire,US,2021-02-01 05:30:44,43.4525,-71.5639,65949,1057,59752.0,4886.0,33.0,4831.541408431644,1262157.0,,1.6089504528502931,84000033.0,USA,92825.38715947726,,2021-01-31
34,New Jersey,US,2021-02-01 05:30:44,40.2989,-74.521,696829,21484,67719.0,607626.0,34.0,7845.238617953454,9407974.0,,3.08310934246422,84000034.0,USA,105919.53110663024,,2021-01-31
35,New Mexico,US,2021-02-01 05:30:44,34.8405,-106.2485,174064,3283,102961.0,67820.0,35.0,8301.296863025073,2343455.0,,1.886087875723872,84000035.0,USA,111761.8556401118,,2021-01-31
36,New York,US,2021-02-01 05:30:44,42.1657,-74.9481,1419907,43634,127798.0,1248475.0,36.0,7298.956730852516,32161751.0,,3.0730181624571187,84000036.0,USA,165325.7776301213,,2021-01-31
37,North Carolina,US,2021-02-01 05:30:44,35.6301,-79.8064,757526,9335,635543.0,112648.0,37.0,7222.73010017845,8943621.0,,1.2323009375255771,84000037.0,USA,85274.11679769155,,2021-01-31
38,North Dakota,US,2021-02-01 05:30:44,47.5289,-99.78399999999999,97629,1447,95227.0,955.0,38.0,12811.162346370771,1345999.0,,1.4821415767855863,84000038.0,USA,176625.9175762602,,2021-01-31
39,Northern Mariana Islands,US,2021-02-01 05:30:44,15.0979,145.6739,132,2,29.0,101.0,69.0,239.37327723777744,17561.0,,1.5151515151515151,580.0,MNP,31845.713042216743,,2021-01-31
40,Ohio,US,2021-02-01 05:30:44,40.3888,-82.7649,895792,17165,779888.0,104729.0,39.0,7663.481362979186,9074070.0,,1.2474994195081002,84000039.0,USA,77628.47439067165,,2021-01-31
41,Oklahoma,US,2021-02-01 05:30:44,35.5653,-96.9289,390197,3547,356386.0,29539.0,40.0,9842.680171272421,3184813.0,,0.9107201544655328,84000040.0,USA,80486.13447002771,,2021-01-31
42,Oregon,US,2021-02-01 05:30:44,44.571999999999996,-122.0709,142416,1957,,140459.0,41.0,3376.5974502440527,3162750.0,,1.3741433546792494,84000041.0,USA,74986.89463093597,,2021-01-31
43,Pennsylvania,US,2021-02-01 05:30:44,40.5908,-77.2098,846046,21617,688175.0,136254.0,42.0,6608.707443819862,9228711.0,,2.555062017904464,84000042.0,USA,34997.491405437075,,2021-01-31
44,Puerto Rico,US,2021-02-01 05:30:44,18.2208,-66.5901,93624,1829,78813.0,12982.0,72.0,2931.5269402766826,399596.0,,1.9535589165171323,630.0,PRI,12512.031522118274,,2021-01-31
45,Rhode Island,US,2021-02-01 05:30:44,41.6809,-71.5118,114438,2341,6941.0,105343.0,44.0,10802.549839006722,2497271.0,,1.882241912651392,84000044.0,USA,235733.71117116828,,2021-01-31
46,South Carolina,US,2021-02-01 05:30:44,33.8569,-80.945,443386,7042,196661.0,239683.0,45.0,8611.587281795028,4227525.0,,1.58823237540202,84000045.0,USA,82108.36725442509,,2021-01-31
47,South Dakota,US,2021-02-01 05:30:44,44.2998,-99.4388,108250,1778,103639.0,2833.0,46.0,12236.35321632403,402613.0,,1.6424942263279445,84000046.0,USA,45510.530046040345,,2021-01-31
48,Tennessee,US,2021-02-01 05:30:44,35.7478,-86.6923,727861,9650,683295.0,34916.0,47.0,10658.111800929366,6437840.0,,1.3258025914288578,84000047.0,USA,94269.67302341397,,2021-01-31
49,Texas,US,2021-02-01 05:30:44,31.0545,-97.5635,2376344,37074,1947493.0,391777.0,48.0,8195.453692198558,17399120.0,,1.5601276582851642,84000048.0,USA,60005.488365744095,,2021-01-31
50,Utah,US,2021-02-01 05:30:44,40.15,-111.8624,346624,1665,306385.0,38574.0,49.0,10811.869650195044,2607358.0,,0.4803475812407681,84000049.0,USA,81328.51397304643,,2021-01-31
51,Vermont,US,2021-02-01 05:30:44,44.0459,-72.7107,11965,174,8254.0,3537.0,50.0,1917.5017508321466,897351.0,,1.4542415378186375,84000050.0,USA,143808.78509076286,,2021-01-31
52,Virgin Islands,US,2021-02-01 05:30:44,18.3358,-64.8963,2398,24,2283.0,91.0,78.0,2235.522243353097,41488.0,,1.0008340283569641,850.0,VIR,38676.958645635226,,2021-01-31
